"","Group","Species","dry_mass_g","Temp_C","Mortality_yr","Ref"
"1430","Fish","Mulloidichthys martinicus",130,27,1.7,5
"1431","Fish","Mycteroperca venenosa",2080,27,0.42,5
"1432","Fish","Myctophum punctatum",1.65,15,0.73,5
"1433","Fish","Nemipterus bleekeri",75,28,1.12,5
"1434","Fish","Nemipterus delagoe",60,28,1.62,5
"1435","Fish","Nemipterus hexodon",53.8,28,0.88,5
"1436","Fish","Nemipterus japonicus",63.8,28,1.88,5
"1437","Fish","Nemipterus marginatus",52.5,28,1.73,5
"1438","Fish","Nemipterus marginatus",57.5,28,1.14,5
"1439","Fish","Nemipterus mesoprion",18.8,28,1.08,5
"1440","Fish","Nemipterus nematophorus",50,28,1.63,5
"1441","Fish","Nemipterus nemurus",61.3,28,1.03,5
"1442","Fish","Nemipterus peronii",64.3,28,1.05,5
"1443","Fish","Nemipterus sp.",102,28,0.53,5
"1444","Fish","Nemipterus tolu",57.5,28,0.41,5
"1445","Fish","Notothenia neglecta",545,16,0.36,5
"1446","Fish","Ocyurus chrysurus",900,27,0.62,5
"1447","Fish","Perca fluviatilis",109,6,0.29,5
"1448","Fish","Perca fluviatilis",158,6,0.16,5
"1449","Fish","Phoxinus phoxinus",2.05,9,1.1,5
"1450","Fish","Platichthys flesus",260,8,0.18,5
"1451","Fish","Pleuronectes platessa",228,7,0.22,5
"1452","Fish","Pleuronectes platessa",858,7,0.12,5
"1453","Fish","Pneumatophorus japonicus",203,15,0.9,5
"1454","Fish","Pollachius virens",2900,6,0.15,5
"1455","Fish","Pollachius virens",4130,5,0.3,5
"1456","Fish","Pollachius virens",5030,5,0.3,5
"1457","Fish","Pomatoschistus minutus",1,10,3.3,5
"1458","Fish","Poromitra crassiceps",3.53,6.5,0.677,7
"1459","Fish","Pseudopleuronectes americanus",345,5,0.4,5
"1460","Fish","Pseudosciaena diacanthus",4350,27,0.8,5
"1461","Fish","Pseudotolithus elongatus",179,26,0.34,5
"1462","Fish","Pseudoupeneus macularus",90,27,1.89,5
"1463","Fish","Pungitius pungitius",0.1,10,1.1,5
"1464","Fish","Restrelliger kanagurta",38.5,27,7.8,5
"1465","Fish","Restrelliger kanagurta",40,28,4.44,5
"1466","Fish","Restrelliger neglectus",21,28,4.2,5
"1467","Fish","Restrelliger neglectus",27.5,28,7.22,5
"1468","Fish","Restrelliger neglectus",51.3,28,4.56,5
"1469","Fish","Salmo trutta",75,9,0.94,5
"1470","Fish","Salmo trutta",125,5,0.31,5
"1471","Fish","Salvelinus alpinus",1250,7,0.17,5
"1472","Fish","Sardinella longiceps",15.8,27,0.67,5
"1473","Fish","Sardinella longiceps",16.5,27,1.12,5
"1474","Fish","Sardinops caerrula",56.3,15,0.45,5
"1475","Fish","Sardinops caerrula",84.3,15,0.4,5
"1476","Fish","Sardinops melanosticta",52.3,15,0.5,5
"1477","Fish","Saurida tumbil",588,17,0.46,5
"1478","Fish","Sebastes aleutianus",9380,4.5,0.029,91011
"1479","Fish","Sebastes alutus",200,5,0.193,5
"1480","Fish","Sebastes alutus",270,6,0.271,5
"1481","Fish","Sebastes alutus",340,8,0.227,5
"1482","Fish","Sebastes alutus",1420,4.5,0.06,91011
"1483","Fish","Sebastes babcocki",1960,5.5,0.057,91011
"1484","Fish","Sebastes borealis",9300,4.5,0.038,91011
"1485","Fish","Sebastes brevispinis",1960,7,0.073,91011
"1486","Fish","Sebastes caurinus",778,6.5,0.109,91011
"1487","Fish","Sebastes chlorostictus",545,7,0.182,91011
"1488","Fish","Sebastes ciliatus",1030,6,0.09,91011
"1489","Fish","Sebastes constellatus",410,7,0.188,91011
"1490","Fish","Sebastes crameri",778,5.5,0.091,91011
"1491","Fish","Sebastes dalli",76.8,7,0.5,91011
"1492","Fish","Sebastes diploproa",1140,6,0.071,91011
"1493","Fish","Sebastes elongatus",343,6,0.143,91011
"1494","Fish","Sebastes entomelas",815,5.5,0.1,91011
"1495","Fish","Sebastes flavidus",1110,6,0.094,91011
"1496","Fish","Sebastes goodei",705,6.5,0.222,91011
"1497","Fish","Sebastes helvomaculatus",1050,6,0.069,91011
"1498","Fish","Sebastes jorani",152,6.5,0.194,91011
"1499","Fish","Sebastes levis",2930,6.5,0.109,91011
"1500","Fish","Sebastes maliger",1790,7,0.067,91011
"1501","Fish","Sebastes melanops",1020,6.5,0.12,91011
"1502","Fish","Sebastes miniatus",1640,6.5,0.14,91011
"1503","Fish","Sebastes mystinus",608,6,0.136,91011
"1504","Fish","Sebastes nigrocinctus",5400,7,0.052,91011
"1505","Fish","Sebastes ovalis",705,6.5,0.162,91011
"1506","Fish","Sebastes paucipinis",2930,6,0.167,91011
"1507","Fish","Sebastes pinniger",1970,7,0.071,91011
"1508","Fish","Sebastes polyspinis",1030,5.5,0.105,91011
"1509","Fish","Sebastes reedi",1280,6.5,0.061,91011
"1510","Fish","Sebastes rosaceus",210,7,0.429,91011
"1511","Fish","Sebastes rosenblatti",705,6.5,0.12,91011
"1512","Fish","Sebastes ruberrinus",4200,6,0.051,91011
"1513","Fish","Sebastes rubrivinctus",1020,6.5,0.333,91011
"1514","Fish","Sebastes rufus",545,7,0.113,91011
"1515","Fish","Sebastes saxicola",300,6,0.158,91011
"1516","Fish","Sebastes variegatus",226,5.5,0.128,91011
"1517","Fish","Sebastes wilsoni",61,7,0.25,91011
"1518","Fish","Sebastes zacentrus",533,6,0.103,91011
"1519","Fish","Sebastolobus alascanus",2470,2.8,0.053,91011
"1520","Fish","Sebastolobus altivelis",243,2.4,0.13,91011
"1521","Fish","Soela vulgaris",121,7,0.25,5
"1522","Fish","Sprattus sprattus",5.1,9,0.7,5
"1523","Fish","Sprattus sprattus",5.75,8,0.53,5
"1524","Fish","Stolothrissa tanganicae",1.5,27,5.2,5
"1525","Fish","Stizostedion canadensis",154,5,0.44,5
"1526","Fish","Thunnus alaunga",1290,26,0.2,5
"1527","Fish","Thunnus alaunga",14700,25,0.23,5
"1528","Fish","Thunnus albacares",24800,25,0.77,5
"1529","Fish","Thunnus albacares",34500,26,0.8,5
"1530","Fish","Thunnus albacares",36000,25,0.8,5
"1531","Fish","Thunnus albacares",49800,25,0.9,5
"1532","Fish","Thunnus atlanticus",2440,26,0.67,5
"1533","Fish","Thunnus germo",9230,25,0.22,5
"1534","Fish","Thunnus macoyi",49000,26,0.2,5
"1535","Fish","Tilapia esculenta",188,25,1.75,5
"1536","Fish","Tracharus japonicus",298,20,0.99,5
"1537","Fish","Trisopterus esmarkii",11.3,9,1.6,5
"1538","Fish","Trisopterus esmarkii",12,9,0.6,5
"1539","Invertebrate","Acanthochitona crinita",0.333,13.85,4.44,25
"1540","Invertebrate","Acanthocyclops robustus",1.13e-05,5,19.211,4
"1541","Invertebrate","Acanthocyclops robustus",1.13e-05,10,22.01,4
"1542","Invertebrate","Acanthocyclops robustus",1.13e-05,15,44.242,4
"1543","Invertebrate","Acanthocyclops robustus",1.13e-05,20,56.154,4
"1544","Invertebrate","Acanthocyclops robustus",1.13e-05,25,87.6,4
"1545","Invertebrate","Aega antarctica",5.6,-1.15,0.13,25
"1546","Invertebrate","Amphicteis gunneri",0.365,3.35,1.083,25
"1547","Invertebrate","Ancylus fluviatilis",0.0665,11.85,3.9,25
"1548","Invertebrate","Ancylus fluviatilis",0.108,7.85,3.2,25
"1549","Invertebrate","Anodonta grandis",28.8,5.85,0.183,25
"1550","Invertebrate","Anodonta grandis",137,8.85,0.218,25
"1551","Invertebrate","Anodonta piscinalis",9.98,12.85,0.265,25
"1552","Invertebrate","Arctica islandica",165,6.85,0.35,25
"1553","Invertebrate","Aulacomya ater",3,15.35,1.459,25
"1554","Invertebrate","Boreomysis microps",0.00575,9.5,3.042,6
"1555","Invertebrate","Bovallia gigantea f",5.93,-0.95,0.889,25
"1556","Invertebrate","Bovallia gigantea f",15.3,-0.95,0.729,25
"1557","Invertebrate","Bovallia gigantea",1.51,-0.95,1.385,25
"1558","Invertebrate","Bovallia gigantea",4.75,-0.95,0.801,25
"1559","Invertebrate","Brachycentrus spinae",0.00613,10.85,6.205,25
"1560","Invertebrate","Calyptogena magnifica",0.243,17,1.538,22
"1561","Invertebrate","Calyptogena magnifica",6.85,7.8,0.324,24
"1562","Invertebrate","Cardium edule",3.8,11.85,0.86,25
"1563","Invertebrate","Cardium edule",5.65,11.85,0.59,25
"1564","Invertebrate","Cardium edule",9.25,11.85,0.44,25
"1565","Invertebrate","Cardium edule",9.9,9.85,0.727,25
"1566","Invertebrate","Cassidulus mitis",0.95,22.15,0.812,25
"1567","Invertebrate","Chamelea gallina",1.35,24.85,4.687,25
"1568","Invertebrate","Chione cancellata",5.23,25.85,0.553,25
"1569","Invertebrate","Chorismus antarcticus",12.7,-1.15,0.731,25
"1570","Invertebrate","Corbicula fluminea",0.45,21.35,4.39,25
"1571","Invertebrate","Corbicula fluminea",0.638,21.85,1.739,25
"1572","Invertebrate","Cyclops strenuus",3.75e-05,15,18.75,4
"1573","Invertebrate","Cyclops strenuus",3.75e-05,20,24.146,4
"1574","Invertebrate","Cyclops vicinus",3.8e-05,5,15.315,4
"1575","Invertebrate","Cyclops vicinus",3.8e-05,10,15.755,4
"1576","Invertebrate","Cyclops vicinus",3.8e-05,15,42.941,4
"1577","Invertebrate","Daphnia ambigua",7.55e-07,5,24.333,4
"1578","Invertebrate","Daphnia ambigua",7.55e-07,10,35.902,4
"1579","Invertebrate","Daphnia magna",4.43e-05,14,24.971,4
"1580","Invertebrate","Daphnia magna",4.43e-05,19,34.873,4
"1581","Invertebrate","Daphnia magna",4.43e-05,24,51.408,4
"1582","Invertebrate","Daphnia magna",4.43e-05,29,84.884,4
"1583","Invertebrate","Donax incarnatus",0.905,27.85,7.483,25
"1584","Invertebrate","Dosinia hepatica",1.85,19.85,0.568,25
"1585","Invertebrate","Echinosigra phiale",0.182,2.85,0.275,25
"1586","Invertebrate","Echinus acutus var. norvegicus",6.5,7,0.28,23
"1587","Invertebrate","Echinus affinis",8.43,2.85,0.236,25
"1588","Invertebrate","Echinus elegans",14.7,7,0.559,23
"1589","Invertebrate","Egeria radiata",194,28.85,2.03,25
"1590","Invertebrate","Ephemerella subvaria",0.0415,14.85,6.597,25
"1591","Invertebrate","Epitheca spp.",0.758,16.85,2.95,25
"1592","Invertebrate","Eucyclops serrulatus",1.28e-05,10,23.422,4
"1593","Invertebrate","Eucyclops serrulatus",1.28e-05,15,31.878,4
"1594","Invertebrate","Eucyclops serrulatus",1.28e-05,20,36.079,4
"1595","Invertebrate","Eucyclops serrulatus",1.28e-05,25,105.288,4
"1596","Invertebrate","Euphausia krohni",0.004,13,5.214,626
"1597","Invertebrate","Eurhomalea exalbida",230,6.45,0.145,25
"1598","Invertebrate","Filinia pejleri",1.25e-08,5,87.6,4
"1599","Invertebrate","Filinia pejleri",1.25e-08,10,128.824,4
"1600","Invertebrate","Filinia pejleri",1.25e-08,15,168.462,4
"1601","Invertebrate","Filinia pejleri",1.25e-08,20,292,4
"1602","Invertebrate","Filinia pejleri",1.25e-08,25,365,4
"1603","Invertebrate","Filinia terminalis",1.25e-08,5,87.6,4
"1604","Invertebrate","Filinia terminalis",1.25e-08,10,128.824,4
"1605","Invertebrate","Filinia terminalis",1.25e-08,15,168.462,4
"1606","Invertebrate","Filinia terminalis",1.25e-08,20,292,4
"1607","Invertebrate","Filinia terminalis",1.25e-08,25,365,4
"1608","Invertebrate","Gammarus fossarum",0.0128,12,3.809,4
"1609","Invertebrate","Gammarus fossarum",0.0128,16.1,5.475,4
"1610","Invertebrate","Gammarus fossarum",0.0128,20.2,7.552,4
"1611","Invertebrate","Gammarus roeseli",0.0181,12,3.809,4
"1612","Invertebrate","Gammarus roeseli",0.0181,16.1,5.475,4
"1613","Invertebrate","Gammarus roeseli",0.0181,20.2,7.552,4
"1614","Invertebrate","Gennadas elegans",0.109,10.5,2.028,6
"1615","Invertebrate","Gnathophausia zoea",0.95,9.5,1.521,6
"1616","Invertebrate","Haliotis iris",363,12.15,0.077,25
"1617","Invertebrate","Hiatella arctica",14.5,-0.15,0.28,25
"1618","Invertebrate","Hiatella byssifera",11.3,1.85,0.28,25
"1619","Invertebrate","Holothuria atra",880,25.95,0.549,25
"1620","Invertebrate","Hyalella azteca",0.00578,15.95,4.716,25
"1621","Invertebrate","Hydrobia acuta",0.0121,9.85,3.482,25
"1622","Invertebrate","Keratella cochlearis",1.75e-08,5,79.927,4
"1623","Invertebrate","Keratella cochlearis",1.75e-08,10,98.649,4
"1624","Invertebrate","Keratella cochlearis",1.75e-08,15,142.208,4
"1625","Invertebrate","Keratella cochlearis",1.75e-08,20,240.659,4
"1626","Invertebrate","Keratella cochlearis",1.75e-08,25,326.866,4
"1627","Invertebrate","Laeonereis fragilis",1.13,21.85,6.658,25
"1628","Invertebrate","Laevilacunaria antarctica",0.123,-0.95,1.832,25
"1629","Invertebrate","Laevilacunaria antarctica",0.129,-0.95,1.647,25
"1630","Invertebrate","Lamellibranchia",3.43,7,0.035,15
"1631","Invertebrate","Lamellibranchia",3.43,7,0.06,16
"1632","Invertebrate","Ledella pustulosa",0.0118,2.65,0.426,25
"1633","Invertebrate","Lissarca miliaris",0.031,-0.95,0.597,25
"1634","Invertebrate","Lissarca notorcadensis",0.056,-1.15,0.319,25
"1635","Invertebrate","Lissarca notorcadensis",0.0953,-1.15,0.297,25
"1636","Invertebrate","Littorina africana",0.115,13.85,2.027,25
"1637","Invertebrate","Lumbrinereis fragilis",8.63,6.85,0.744,25
"1638","Invertebrate","Lymnaea peregra",1.75,9.85,2.526,25
"1639","Invertebrate","Macoma balthica",0.144,8.85,1.139,25
"1640","Invertebrate","Macoma balthica",0.196,8.85,0.463,25
"1641","Invertebrate","Macoma balthica",0.733,12.85,1.29,25
"1642","Invertebrate","Macoma balthica",3.33,9.85,0.57,25
"1643","Invertebrate","Macoma balthica",10.8,5.85,1.067,25
"1644","Invertebrate","Meganyctiphanes norvegica",0.0145,13,5.214,626
"1645","Invertebrate","Mercenaria mercenaria",38.3,11.85,0.448,25
"1646","Invertebrate","Mesocyclops leuckarti",8.13e-06,10,18.025,4
"1647","Invertebrate","Mesocyclops leuckarti",8.13e-06,15,38.087,4
"1648","Invertebrate","Mesocyclops leuckarti",8.13e-06,20,49.213,4
"1649","Invertebrate","Mesocyclops leuckarti",8.13e-06,25,69.524,4
"1650","Invertebrate","Mesodesma arctatum",11.7,5.35,0.263,25
"1651","Invertebrate","Mesodesma donacium",31,16.85,2.5,25
"1652","Invertebrate","Moira atropes",33.3,25.85,0.83,25
"1653","Invertebrate","Mya arenaria",9.05,8.85,0.64,25
"1654","Invertebrate","Mya truncata",6.78,1.85,0.25,25
"1655","Invertebrate","Mya truncata",7.33,-0.15,0.1,25
"1656","Invertebrate","Mya truncata",84.8,1.85,0.14,25
"1657","Invertebrate","Mytilid sp.",9.68,17,0.308,21
"1658","Invertebrate","Nacella concinna",5.95,-0.95,0.196,25
"1659","Invertebrate","Nacella delesserti",38.8,4.85,0.343,25
"1660","Invertebrate","Nematobrachion boopis",0.0065,10.25,3.476,626
"1661","Invertebrate","Nematoscelis megalops",0.0075,13,4.056,626
"1662","Invertebrate","Nephtys incisa",0.28,11.65,2.155,25
"1663","Invertebrate","Nereis diversicolor",1.22,8.85,3.79,25
"1664","Invertebrate","Nereis virens",2.68,8.85,1.44,25
"1665","Invertebrate","Notholca caudata",1.75e-08,5,88.664,4
"1666","Invertebrate","Notholca caudata",1.75e-08,10,103.302,4
"1667","Invertebrate","Notholca caudata",1.75e-08,15,190.435,4
"1668","Invertebrate","Notholca caudata",1.75e-08,20,312.857,4
"1669","Invertebrate","Notoacmaea scutum",6.23,11.85,2.05,25
"1670","Invertebrate","Nucella lapillus",20.6,6.85,0.35,25
"1671","Invertebrate","Nucula proxima",0.0107,9.85,0.49,25
"1672","Invertebrate","Nucula turgida",0.448,11.85,0.599,25
"1673","Invertebrate","Ophiocten gracilis",0.025,9.5,0.857,927
"1674","Invertebrate","Ophiocten gracilis",0.0833,2.85,0.811,25
"1675","Invertebrate","Ophiocten hastatum",0.05,9,0.615,22
"1676","Invertebrate","Ophionepthys limicola",8.15,24.85,1.966,25
"1677","Invertebrate","Ophionotus hexactis",1.69,1.35,0.597,25
"1678","Invertebrate","Ophiura ljungmani",0.0273,2.85,1.148,25
"1679","Invertebrate","Ophiura ljungmani",0.218,2.85,0.334,25
"1680","Invertebrate","Pachygrapsus gracilis",2.7,27.85,5.4,25
"1681","Invertebrate","Parvicardium exiguum",0.368,15.65,4.088,25
"1682","Invertebrate","Pectinaria hyperboreia",0.239,5.85,2.263,25
"1683","Invertebrate","Pectinaria koreni",0.0358,11.85,8.522,25
"1684","Invertebrate","Perna perna",3.98,20.85,4.799,25
"1685","Invertebrate","Perna perna",6.63,20.85,4.618,25
"1686","Invertebrate","Philine gibba",9.53,1.35,0.671,25
"1687","Invertebrate","Pontoporeia femorata",0.0905,5.85,4.233,25
"1688","Invertebrate","Prochaetoderma yongei",0.000273,3.35,10.429,18
"1689","Invertebrate","Reticulammina labyrinthica",0.0113,2.5,7.526,17
"1690","Invertebrate","Scolelepis gaucha",0.00438,19.85,11.354,25
"1691","Invertebrate","Scolelepis squamata",0.0244,21.85,4.02,25
"1692","Invertebrate","Serolis polita",1.15,-0.85,0.626,25
"1693","Invertebrate","Siliqua patula",9.3,10.3,1.644,4
"1694","Invertebrate","Siliqua patula",10.5,10.3,0.968,4
"1695","Invertebrate","Siliqua patula",11.4,14.4,1.681,4
"1696","Invertebrate","Siliqua patula",14.6,12.2,1.027,4
"1697","Invertebrate","Siliqua patula",14.9,10.3,1.195,4
"1698","Invertebrate","Siliqua patula",15,8,0.826,4
"1699","Invertebrate","Siliqua patula",23.8,5,0.306,4
"1700","Invertebrate","Siliqua patula",24.2,5.9,0.413,4
"1701","Invertebrate","Siliqua patula",26,5.9,0.448,4
"1702","Invertebrate","Siliqua patula",29,4.6,0.396,4
"1703","Invertebrate","Spisula sachalinesis",181,13.85,0.609,25
"1704","Invertebrate","Sterechinus antarcticus",13.1,-1.15,0.07,25
"1705","Invertebrate","Strongylocentr. droeb.",0.52,5.85,0.799,25
"1706","Invertebrate","Strongylocentr. franciscanus",400,16.05,0.106,25
"1707","Invertebrate","Strongylocentr. franciscanus",648,16.05,0.083,25
"1708","Invertebrate","Strongylocentr purpuratus",0.82,14.85,1.227,25
"1709","Invertebrate","Strongylocentr purpuratus",4.5,14.05,0.204,25
"1710","Invertebrate","Strongylocentr purpuratus",5.18,15.25,0.317,25
"1711","Invertebrate","Strongylocentr purpuratus",8.8,8.85,0.119,25
"1712","Invertebrate","Strongylocentrotus pallidus",30.8,0.85,0.082,25
"1713","Invertebrate","Tapes philippimarum",4.73,24.05,2.406,25
"1714","Invertebrate","Tellina fabula",0.0615,9.85,1.99,25
"1715","Invertebrate","Tellina fabula",0.153,9.85,1.723,25
"1716","Invertebrate","Tellina martinicensis",1.26,25.85,1.686,25
"1717","Invertebrate","Terebellides stroemi",0.0625,-0.15,0.475,25
"1718","Invertebrate","Theora lubrica",0.0238,16.85,4.236,25
"1719","Invertebrate","Thysanopoda acutifrons",0.0198,10.25,2.704,626
"1720","Invertebrate","Tindaria callistiformis",0.00144,3.5,0.946,20
"1721","Invertebrate","Turbo sarmaticus",163,16.85,0.81,25
"1722","Invertebrate","Tysanoessa longicaudata",0.0015,13,7.3,626
"1723","Invertebrate","Uca cumulanta",1.57,27.85,10.6,25
"1724","Invertebrate","Uca maracoani",7.85,27.85,5.3,25
"1725","Invertebrate","Uca maracoani",14.3,27.85,5.3,25
"1726","Invertebrate","Uca rapax",6.85,27.85,4.9,25
"1727","Invertebrate","Uca vocator",8.9,27.85,2.8,25
"1728","Invertebrate","Unio tumidis",5.35,12.55,0.352,25
"1729","Invertebrate","Venerupis aurea",5.2,11.85,0.37,25
"1730","Invertebrate","Venerupis aurea",5.45,11.85,0.35,25
"1731","Invertebrate","Venus antiqua",40.5,11.55,0.664,25
"1732","Invertebrate","Vesicomyid sp.",0.00238,21,0.228,19
"1733","Invertebrate","Yoldia eightsi",5.2,-0.95,0.13,25
"1734","Invertebrate","Yoldia eightsi",5.48,-0.95,0.114,25
"1735","Invertebrate","Yoldia limatula",4.93,8.85,0.803,25
"1736","Invertebrate","Zygochlamys patagonica",75.3,7.85,1.039,25
"1737","Multicellular plant","Acacia victoriae",400,19,0.028,29
"1738","Multicellular plant","Acacia victoriae",400,19,0.201,29
"1739","Multicellular plant","Acacia victoriae",460,19,0.135,29
"1740","Multicellular plant","Acacia victoriae",510,19,0.073,29
"1741","Multicellular plant","Acacia victoriae",540,19,0.128,29
"1742","Multicellular plant","Accer saccharum",2100000,11,0.003,29
"1743","Multicellular plant","Aesculu soctandra",1800000,11,0.001,29
"1744","Multicellular plant","Alchornea costaricensis",510000,28,0.03,29
"1745","Multicellular plant","Allium tricoccum",1.1,4,0.131,29
"1746","Multicellular plant","Allium tricoccum",1.3,4,0.091,29
"1747","Multicellular plant","Allium tricoccum",1.4,4,0.336,29
"1748","Multicellular plant","Allium tricoccum",1.5,4,0.219,29
"1749","Multicellular plant","Alseis blackiana",410000,28,0.006,29
"1750","Multicellular plant","Amphibolis antarctica",0.33,19,0.584,29
"1751","Multicellular plant","Amphibolis griffithii",0.67,19,1.095,29
"1752","Multicellular plant","Antarctic phytoplanktonic",2.1e-11,1,2.482,29
"1753","Multicellular plant","Antarctic phytoplanktonic",5.1e-10,1,0.438,29
"1754","Multicellular plant","Arisae matriphyllum",0.12,8,2.555,29
"1755","Multicellular plant","Arisae matriphyllum",0.12,8,4.745,29
"1756","Multicellular plant","Arisae matriphyllum",0.22,8,1.606,29
"1757","Multicellular plant","Arisae matriphyllum",0.22,NA,0.329,29
"1758","Multicellular plant","Arisae matriphyllum",0.24,8,0.402,29
"1759","Multicellular plant","Arisae matriphyllum",0.25,8,2.957,29
"1760","Multicellular plant","Arisae matriphyllum",0.34,8,0.584,29
"1761","Multicellular plant","Arisae matriphyllum",0.34,8,0.803,29
"1762","Multicellular plant","Arisae matriphyllum",0.37,8,0.73,29
"1763","Multicellular plant","Arisae matriphyllum",0.37,8,2.263,29
"1764","Multicellular plant","Arisae matriphyllum",0.47,8,1.57,29
"1765","Multicellular plant","Arisae matriphyllum",0.49,8,1.022,29
"1766","Multicellular plant","Arisae matriphyllum",0.49,NA,1.679,29
"1767","Multicellular plant","Arisae matriphyllum",0.61,8,0.621,29
"1768","Multicellular plant","Arisae matriphyllum",0.62,8,0.84,29
"1769","Multicellular plant","Arisae matriphyllum",0.73,8,1.022,29
"1770","Multicellular plant","Arisae matriphyllum",0.74,8,0.329,29
"1771","Multicellular plant","Ascophyllum nodosum",17,10,0.475,29
"1772","Multicellular plant","Ascophyllum nodosum",23,10,0.124,29
"1773","Multicellular plant","Ascophyllum nodosum",28,10,0.584,29
"1774","Multicellular plant","Ascophyllum nodosum",36,NA,0.08,29
"1775","Multicellular plant","Ascophyllum nodosum",37,10,0.767,29
"1776","Multicellular plant","Ascophyllum nodosum",43,10,0.475,29
"1777","Multicellular plant","Avicennia alba",6.5,28,0.329,29
"1778","Multicellular plant","Avicennia alba",6.5,28,0.332,29
"1779","Multicellular plant","Avicennia alba",6.5,28,1.278,29
"1780","Multicellular plant","Avicennia alba",6.5,28,1.278,29
"1781","Multicellular plant","Avicennia alba",6.5,28,2.409,29
"1782","Multicellular plant","Avicennia alba",6.5,NA,0.913,29
"1783","Multicellular plant","Avicennia marina",39,28,0.164,29
"1784","Multicellular plant","Avicennia officinalis",13,NA,0.102,29
"1785","Multicellular plant","Betula alleghaniensis",1100000,NA,0.006,29
"1786","Multicellular plant","Brachypodium pinnatum",0.27,10,1.533,29
"1787","Multicellular plant","Brachypodium pinnatum",0.29,10,1.314,29
"1788","Multicellular plant","Brachypodium pinnatum",0.32,10,0.511,29
"1789","Multicellular plant","Bruguiera cylindrica",2.2,28,0.511,29
"1790","Multicellular plant","Camelia japonica",250000,19,0.005,29
"1791","Multicellular plant","Camelia japonica",510000,19,0.009,29
"1792","Multicellular plant","Camelia sasnqua",220000,19,0.005,29
"1793","Multicellular plant","Camelia sasnqua",560000,19,0.012,29
"1794","Multicellular plant","Camellia japonica",5e+05,19,0.008,29
"1795","Multicellular plant","Camellia sasanqua",530000,19,0.012,29
"1796","Multicellular plant","Carex flacca",0.19,10,0.08,29
"1797","Multicellular plant","Carex flacca",0.2,10,0.548,29
"1798","Multicellular plant","Carex flacca",0.23,10,0.223,29
"1799","Multicellular plant","Carnegiea gigantea",440,20,0.012,29
"1800","Multicellular plant","Carnegiea gigantea",710,20,0.009,29
"1801","Multicellular plant","Carnegiea gigantea",4200,20,0.011,29
"1802","Multicellular plant","Carnegiea gigantea",6100,20,0.013,29
"1803","Multicellular plant","Carpophyllum maschalocarpum",0.011,18,0.402,29
"1804","Multicellular plant","Carpophyllum maschalocarpum",4,18,1.46,29
"1805","Multicellular plant","Carulerpa prolifera",0.05,21,0.876,29
"1806","Multicellular plant","Carulerpa racemosa",0.0016,21,21.17,29
"1807","Multicellular plant","Carulerpa taxifolia",0.032,21,2.811,29
"1808","Multicellular plant","Catopsisssp.",0.023,19,0.27,29
"1809","Multicellular plant","Cecropia obtusifolia",62000,25,0.055,29
"1810","Multicellular plant","Cecropia obtusifolia",96000,25,0.237,29
"1811","Multicellular plant","Cecropia obtusifolia",220000,25,0.032,29
"1812","Multicellular plant","Cecropia obtusifolia",5e+05,25,0.066,29
"1813","Multicellular plant","Cecropia obtusifolia",940000,25,0.204,29
"1814","Multicellular plant","Cephalanthus occidentalis",16,NA,0.84,29
"1815","Multicellular plant","Ceriops tagal",3.4,28,0.321,29
"1816","Multicellular plant","Clethra occidentalis",40000,19,0.006,29
"1817","Multicellular plant","Cleyera japonica",420000,19,0.005,29
"1818","Multicellular plant","Cleyera japonica",590000,19,0.011,29
"1819","Multicellular plant","Cleyera japonica",630000,NA,0.009,29
"1820","Multicellular plant","Codium bursa",4.2,17,1.862,29
"1821","Multicellular plant","Codium bursa",4.2,17,2.044,29
"1822","Multicellular plant","Codium bursa",4.2,17,0.091,29
"1823","Multicellular plant","Codium fragile",7.3,15,2.665,29
"1824","Multicellular plant","Cordia alliodora",620000,28,0.047,29
"1825","Multicellular plant","Costaria costaria",39,11,8.76,29
"1826","Multicellular plant","Cymodocea nodosa",0.007,19,1.387,29
"1827","Multicellular plant","Cymodocea nodosa",0.011,17,0.657,29
"1828","Multicellular plant","Cymodocea nodosa",0.013,19,2.373,29
"1829","Multicellular plant","Cymodocea nodosa",0.018,19,2.519,29
"1830","Multicellular plant","Cymodocea nodosa",0.018,19,1.241,29
"1831","Multicellular plant","Cymodocea nodosa",0.019,19,1.059,29
"1832","Multicellular plant","Cymodocea nodosa",0.019,19,2.336,29
"1833","Multicellular plant","Cymodocea nodosa",0.022,17,0.694,29
"1834","Multicellular plant","Cymodocea nodosa",0.022,19,5.11,29
"1835","Multicellular plant","Cymodocea nodosa",0.023,19,0.365,29
"1836","Multicellular plant","Cymodocea nodosa",0.028,19,0.803,29
"1837","Multicellular plant","Cymodocea nodosa",0.03,20,0.402,29
"1838","Multicellular plant","Cymodocea nodosa",0.03,20,0.986,29
"1839","Multicellular plant","Cymodocea nodosa",0.03,20,1.205,29
"1840","Multicellular plant","Cymodocea nodosa",0.033,NA,0.767,29
"1841","Multicellular plant","Cymodocea nodosa",0.038,19,2.701,29
"1842","Multicellular plant","Cymodocea nodosa",0.04,20,0.694,29
"1843","Multicellular plant","Cymodocea nodosa",0.041,20,1.387,29
"1844","Multicellular plant","Cymodocea nodosa",0.049,20,0.621,29
"1845","Multicellular plant","Cymodocea nodosa",0.05,20,1.241,29
"1846","Multicellular plant","Cymodocea nodosa",0.052,19,0.584,29
