original.publication.short,setting,ecosystem.type,dimensionality,arena.size,experimental.duration.seconds,temperature.degree.celcius,predator.species,predator.met.group,predator.ana.group,consumption.type,predation.strategy,predator.mass.mg,prey.species,prey.mass.mg,attack.rate,handling.time,Starvation.Y.N,Starvation.time.seconds,original.publication.full,from.meta.study
Li.2007.BioControl,lab,terrestrial,2D,0.0007068583,86400,30,Scolothrips takahashii,invert,invertebrate,carnivore,predator,0.293318,Tetranychus viennensis,0.000843,0.0000000329867476187127,1404982.79706046,Y,43200,"Li, D.-X., Tian, J. & Shen, Z.-R. (2007): Functional response of the predator Scolothrips takahashii to hawthorn spider mite, Tetranychus viennensis: eﬀect of age and temperature; BioControl 52; 41-61",Rall.2012.Phil.Trans.R.Soc.B
Li.2007.BioControl,lab,terrestrial,2D,0.0007068583,86400,20,Scolothrips takahashii,invert,invertebrate,carnivore,predator,0.293318,Tetranychus viennensis,0.000843,0.0000000129590667370563,2946622.80017518,Y,43200,"Li, D.-X., Tian, J. & Shen, Z.-R. (2007): Functional response of the predator Scolothrips takahashii to hawthorn spider mite, Tetranychus viennensis: eﬀect of age and temperature; BioControl 52; 41-61",Rall.2012.Phil.Trans.R.Soc.B
Li.2007.BioControl,lab,terrestrial,2D,0.0007068583,86400,20,Scolothrips takahashii,invert,invertebrate,carnivore,predator,0.155931,Tetranychus viennensis,0.000843,0.00000000922845918959614,5406398.95541452,Y,43200,"Li, D.-X., Tian, J. & Shen, Z.-R. (2007): Functional response of the predator Scolothrips takahashii to hawthorn spider mite, Tetranychus viennensis: eﬀect of age and temperature; BioControl 52; 41-61",Rall.2012.Phil.Trans.R.Soc.B
Li.2007.BioControl,lab,terrestrial,2D,0.0007068583,86400,35,Scolothrips takahashii,invert,invertebrate,carnivore,predator,0.293318,Tetranychus viennensis,0.000843,0.0000000365210645048879,1191459.40405248,Y,43200,"Li, D.-X., Tian, J. & Shen, Z.-R. (2007): Functional response of the predator Scolothrips takahashii to hawthorn spider mite, Tetranychus viennensis: eﬀect of age and temperature; BioControl 52; 41-61",Rall.2012.Phil.Trans.R.Soc.B
Ljunggren.2007.JFishBiol,lab,freshwater,3D,3.13,300,20,Perca ﬂuviatilis,ectovert,vertebrate,carnivore,predator,8567.13,Neomysis integer,26,0.000219999918687949,3.55384970769586,Y,44100,"Ljunggren, L. & Sandström, A. (2007): Inﬂuence of visual conditions on foraging and growth of juvenile ﬁshes with dissimilar sensory physiology; Journal of Fish Biology 70; 1319-1334",Rall.2012.Phil.Trans.R.Soc.B
Ljunggren.2007.JFishBiol,lab,freshwater,3D,3.13,300,20,Perca ﬂuviatilis,ectovert,vertebrate,carnivore,predator,8567.13,Neomysis integer,26,0.0000800000887201235,4.2653858224888,Y,44100,"Ljunggren, L. & Sandström, A. (2007): Inﬂuence of visual conditions on foraging and growth of juvenile ﬁshes with dissimilar sensory physiology; Journal of Fish Biology 70; 1319-1334",Rall.2012.Phil.Trans.R.Soc.B
Ljunggren.2007.JFishBiol,lab,freshwater,3D,3.13,300,20,Sander lucioperca,ectovert,vertebrate,carnivore,predator,9822.96,Neomysis integer,26,0.0000599997953405874,4.37307928891282,Y,44100,"Ljunggren, L. & Sandström, A. (2007): Inﬂuence of visual conditions on foraging and growth of juvenile ﬁshes with dissimilar sensory physiology; Journal of Fish Biology 70; 1319-1334",Rall.2012.Phil.Trans.R.Soc.B
Ljunggren.2007.JFishBiol,lab,freshwater,3D,3.13,300,20,Sander lucioperca,ectovert,vertebrate,carnivore,predator,9822.96,Neomysis integer,26,0.0000699998462803692,4.22307605312326,Y,44100,"Ljunggren, L. & Sandström, A. (2007): Inﬂuence of visual conditions on foraging and growth of juvenile ﬁshes with dissimilar sensory physiology; Journal of Fish Biology 70; 1319-1334",Rall.2012.Phil.Trans.R.Soc.B
Mahdian.2006.BullEntomolRes,lab,terrestrial,2D,0.0875,86400,18,Picromerus bidens,invert,invertebrate,carnivore,predator,108.7,Spodoptera exigua,17.8,0.000000461806684095245,859.550260955161,Y,86400,"Mahdian, K., Vantornhout, I., Tirry, L. & De Clercq (2006): Effects of temperature on predation by the stinkbugs Picromerus bidens and Podisus maculiventris (Heteropters: Pentatomidae) on noctuid caterpillars; Bulletin of Entomological Research 96; 489-496",Rall.2012.Phil.Trans.R.Soc.B
Mahdian.2006.BullEntomolRes,lab,terrestrial,2D,0.0875,86400,23,Picromerus bidens,invert,invertebrate,carnivore,predator,108.7,Spodoptera exigua,17.8,0.000000461805093288195,289.21377235984,Y,86400,"Mahdian, K., Vantornhout, I., Tirry, L. & De Clercq (2006): Effects of temperature on predation by the stinkbugs Picromerus bidens and Podisus maculiventris (Heteropters: Pentatomidae) on noctuid caterpillars; Bulletin of Entomological Research 96; 489-496",Rall.2012.Phil.Trans.R.Soc.B
Massana.1994.ApplEnvironMicrobiol,lab,freshwater,3D,0.000011,300,18,Plagiopyla nasuta,unicell,invertebrate,bacterivore,filtrator,0.0000680711,Allochromatium vinosum,0.0000000130667,0.0000000360593167701863,659114270.08847,N,0,"Massana, R., Stumm, C.K. & Pedrosalio, C. (1994): Effects of temperature, sulfide, and food abundance on growth and feeding of anaerobic ciliates; Applied and Environmental Microbiology 60; 1317-1324",Rall.2012.Phil.Trans.R.Soc.B
Massana.1994.ApplEnvironMicrobiol,lab,freshwater,3D,0.000011,300,18,Metopus es,unicell,invertebrate,bacterivore,filtrator,0.0000762844,heterotrophic bacteria,0.00000000130667,0.000000042386496350365,658955363.953903,N,0,"Massana, R., Stumm, C.K. & Pedrosalio, C. (1994): Effects of temperature, sulfide, and food abundance on growth and feeding of anaerobic ciliates; Applied and Environmental Microbiology 60; 1317-1324",Rall.2012.Phil.Trans.R.Soc.B
Massana.1994.ApplEnvironMicrobiol,lab,freshwater,3D,0.000011,300,18,Plagiopyla nasuta,unicell,invertebrate,bacterivore,filtrator,0.0000680711,heterotrophic bacteria,0.00000000130667,0.0000000302040506329114,641463271.036178,N,0,"Massana, R., Stumm, C.K. & Pedrosalio, C. (1994): Effects of temperature, sulfide, and food abundance on growth and feeding of anaerobic ciliates; Applied and Environmental Microbiology 60; 1317-1324",Rall.2012.Phil.Trans.R.Soc.B
McKee.1997.FreshwBiol,lab,freshwater,3D,0.000175,345600,20,Dugesia tigrina,invert,invertebrate,carnivore,predator,2.5,Aedes aegypti,1.07698,0.00000000269386210402248,4813.46571315314,Y,345600,"McKee, M.H., Wrona, F.J., Scrimgeours, G.J. & Culp, J.M. (1997): Importance of consumptive and non-consumptive prey mortality in a coupled predator–prey system; Freshwater Biology 38; 193-201",Rall.2012.Phil.Trans.R.Soc.B
McKee.1997.FreshwBiol,lab,freshwater,3D,0.000175,345600,20,Dugesia tigrina,invert,invertebrate,carnivore,predator,2.5,Aedes aegypti,19.8902,0.000000000303819566534285,2041.60756137407,Y,345600,"McKee, M.H., Wrona, F.J., Scrimgeours, G.J. & Culp, J.M. (1997): Importance of consumptive and non-consumptive prey mortality in a coupled predator–prey system; Freshwater Biology 38; 193-201",Rall.2012.Phil.Trans.R.Soc.B
McKee.1997.FreshwBiol,lab,freshwater,3D,0.000175,345600,20,Dugesia tigrina,invert,invertebrate,carnivore,predator,2.5,Daphnia magna,0.122189,0.00000000081018711018711,77781.0353019829,Y,345600,"McKee, M.H., Wrona, F.J., Scrimgeours, G.J. & Culp, J.M. (1997): Importance of consumptive and non-consumptive prey mortality in a coupled predator–prey system; Freshwater Biology 38; 193-201",Rall.2012.Phil.Trans.R.Soc.B
McKee.1997.FreshwBiol,lab,freshwater,3D,0.000175,345600,20,Dugesia tigrina,invert,invertebrate,carnivore,predator,2.5,Daphnia magna,0.375082,0.00000000123553396640445,82925.8817374275,Y,345600,"McKee, M.H., Wrona, F.J., Scrimgeours, G.J. & Culp, J.M. (1997): Importance of consumptive and non-consumptive prey mortality in a coupled predator–prey system; Freshwater Biology 38; 193-201",Rall.2012.Phil.Trans.R.Soc.B
McMahon.1965.LimnolOceanogr,lab,freshwater,3D,0.000000001,1200,20,Daphnia magna,invert,invertebrate,bacterivore,filtrator,1.176,Escherichia coli,0.000000001008,0.00000000177916698212181,603078110676895,N,0,"McMahon, J.W. & Rigler, F.H. (1965): Feeding rate of Daphnia magna Straus in different foods labeled with radioactive phosphorus; Limnology & Oceanography 10; 105-113",Hansen.1997.LimnolOceanogr
McMahon.1965.LimnolOceanogr,lab,freshwater,3D,0.000000001,1200,20,Daphnia magna,invert,invertebrate,herbivore,filtrator,1.176,Chlorella vulgaris,0.00000003808,0.00000000123958241494915,4789152613773.14,N,0,"McMahon, J.W. & Rigler, F.H. (1965): Feeding rate of Daphnia magna Straus in different foods labeled with radioactive phosphorus; Limnology & Oceanography 10; 105-113",Hansen.1997.LimnolOceanogr
McMahon.1965.LimnolOceanogr,lab,freshwater,3D,0.000000001,1200,20,Daphnia magna,invert,invertebrate,fungivore,filtrator,1.176,Saccharomyces cerevisiae,0.00000007392,0.000000000904167689935464,3011828234963.51,N,0,"McMahon, J.W. & Rigler, F.H. (1965): Feeding rate of Daphnia magna Straus in different foods labeled with radioactive phosphorus; Limnology & Oceanography 10; 105-113",Hansen.1997.LimnolOceanogr
McMahon.1965.LimnolOceanogr,lab,freshwater,3D,0.000000001,1200,20,Daphnia magna,invert,invertebrate,carnivore,filtrator,1.176,Tetrahymena pyriformis,0.00002016,0.00000000170624632212953,2515794965.85,N,0,"McMahon, J.W. & Rigler, F.H. (1965): Feeding rate of Daphnia magna Straus in different foods labeled with radioactive phosphorus; Limnology & Oceanography 10; 105-113",Hansen.1997.LimnolOceanogr
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,900,15,Alosa pseudoharengus,ectovert,vertebrate,carnivore,predator,694.201,Artemia spp. nauplii,0.72011,0.00000279999611359949,4.81871557735348,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,900,15,Alosa pseudoharengus,ectovert,vertebrate,carnivore,predator,1936.4,Artemia spp. nauplii,0.72011,0.00000209999149920721,1.22203943287694,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,900,15,Alosa pseudoharengus,ectovert,vertebrate,carnivore,predator,4009.51,Artemia spp. nauplii,0.72011,0.0000539998781762992,1.30535586507622,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,1800,15,Alosa pseudoharengus,ectovert,vertebrate,carnivore,predator,120.193,Artemia spp. nauplii,0.72011,0.0000000285000132513516,80.7098030864032,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,900,15,Coregonus hoyi,ectovert,vertebrate,carnivore,predator,694.201,Artemia spp. nauplii,0.72011,0.0000150000478500952,4.42987345267333,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,900,15,Coregonus hoyi,ectovert,vertebrate,carnivore,predator,1936.4,Artemia spp. nauplii,0.72011,0.000024,1.93026188998982,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,900,15,Coregonus hoyi,ectovert,vertebrate,carnivore,predator,4009.51,Artemia spp. nauplii,0.72011,0.0000629999966547017,0.737387019149995,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,1800,15,Coregonus hoyi,ectovert,vertebrate,carnivore,predator,120.193,Artemia spp. nauplii,0.72011,0.000000239999715816247,164.433263504255,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,1800,15,Coregonus hoyi,ectovert,vertebrate,carnivore,predator,335.266,Artemia spp. nauplii,0.72011,0.00000390000351175598,54.3666602699797,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,900,15,Perca flavescens,ectovert,vertebrate,carnivore,predator,694.201,Artemia spp. nauplii,0.72011,0.00000110000164010094,2.95787871353238,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,900,15,Perca flavescens,ectovert,vertebrate,carnivore,predator,1936.4,Artemia spp. nauplii,0.72011,0.00000190000056620012,2.06912814139508,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,900,15,Perca flavescens,ectovert,vertebrate,carnivore,predator,4009.51,Artemia spp. nauplii,0.72011,0.0000139999658399945,0.847095007712882,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,1800,15,Perca flavescens,ectovert,vertebrate,carnivore,predator,120.193,Artemia spp. nauplii,0.72011,0.000000036000069491496,74.4606767870989,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Miller.1992.CanJFishAquatSci,lab,freshwater,3D,0.02,1800,15,Perca flavescens,ectovert,vertebrate,carnivore,predator,335.266,Artemia spp. nauplii,0.72011,0.00000139999605759849,12.2203943287694,Y,86400,"Miller, T.J., Crowder, L.B. & Rive, J.A. (1992): Body size and the ontogeny of the functional response in fishes; Canadian Journal of Fisheries and Aquatic Sciences 49; 805-812",Rall.2012.Phil.Trans.R.Soc.B
Mohaghegh.2001.JApplEnt,lab,terrestrial,2D,0.0153938037,86400,18,Podisus maculiventris,invert,invertebrate,carnivore,predator,65.0027,Spodoptera exigua,20,0.000000286495564852491,555.659896136052,Y,86400,"Mohaghegh, J., De Clercq, P. & Tirry, L. (2001): Functional responses of the predators Podisus maculiventris (Say) and Podisus nigrispinus (Dallas) (Het., Pentatomidae) to the beet armyworm, Spodoptera exigua (Hübner) (Lep., Noctuidae): effect of temperature; Journal of Applied Entomology 125; 131-134",Rall.2012.Phil.Trans.R.Soc.B
Mohaghegh.2001.JApplEnt,lab,terrestrial,2D,0.0153938037,86400,18,Podisus nigrispinus,invert,invertebrate,carnivore,predator,66.5624,Spodoptera exigua,20,0.000000243735230925478,687.599959844162,Y,86400,"Mohaghegh, J., De Clercq, P. & Tirry, L. (2001): Functional responses of the predators Podisus maculiventris (Say) and Podisus nigrispinus (Dallas) (Het., Pentatomidae) to the beet armyworm, Spodoptera exigua (Hübner) (Lep., Noctuidae): effect of temperature; Journal of Applied Entomology 125; 131-134",Rall.2012.Phil.Trans.R.Soc.B
Mohaghegh.2001.JApplEnt,lab,terrestrial,2D,0.0153938037,86400,23,Podisus nigrispinus,invert,invertebrate,carnivore,predator,66.5624,Spodoptera exigua,20,0.00000021807911186398,267.479805274702,Y,86400,"Mohaghegh, J., De Clercq, P. & Tirry, L. (2001): Functional responses of the predators Podisus maculiventris (Say) and Podisus nigrispinus (Dallas) (Het., Pentatomidae) to the beet armyworm, Spodoptera exigua (Hübner) (Lep., Noctuidae): effect of temperature; Journal of Applied Entomology 125; 131-134",Rall.2012.Phil.Trans.R.Soc.B
Montserrat.2000.EnvironEntomol,lab,terrestrial,2D,0.003848451,21600,25,Dicyphus tamaninii,invert,invertebrate,carnivore,predator,1.52988,Frankliniella occidentalis,0.217965,0.000000127212603033702,3517.99876664451,Y,86400,"Montserrat, M., Albjes, R. & Castane, C. (2000): Functional Response of four heteropteran predators preying on Greenhouse Whitefly (Homoptera: Aleyrodidae) and Western Flower Thrips (Thysanoptera: Thripidae); Environmental Entomology 29; 1075-1082",Rall.2012.Phil.Trans.R.Soc.B
Montserrat.2000.EnvironEntomol,lab,terrestrial,2D,0.003848451,21600,25,Macrolophus caliginosus,invert,invertebrate,carnivore,predator,3.48333,Frankliniella occidentalis,0.217965,0.000000105832494267284,5632.09405320961,Y,86400,"Montserrat, M., Albjes, R. & Castane, C. (2000): Functional Response of four heteropteran predators preying on Greenhouse Whitefly (Homoptera: Aleyrodidae) and Western Flower Thrips (Thysanoptera: Thripidae); Environmental Entomology 29; 1075-1082",Rall.2012.Phil.Trans.R.Soc.B
Montserrat.2000.EnvironEntomol,lab,terrestrial,2D,0.003848451,21600,25,Orius laevigatus,invert,invertebrate,carnivore,predator,0.362,Frankliniella occidentalis,0.217965,0.000000354912833648752,4624.5979857695,Y,86400,"Montserrat, M., Albjes, R. & Castane, C. (2000): Functional Response of four heteropteran predators preying on Greenhouse Whitefly (Homoptera: Aleyrodidae) and Western Flower Thrips (Thysanoptera: Thripidae); Environmental Entomology 29; 1075-1082",Rall.2012.Phil.Trans.R.Soc.B
Montserrat.2000.EnvironEntomol,lab,terrestrial,2D,0.003848451,21600,25,Orius majusculus,invert,invertebrate,carnivore,predator,1.33994,Frankliniella occidentalis,0.217965,0.000000735479175011969,6094.55893987851,Y,86400,"Montserrat, M., Albjes, R. & Castane, C. (2000): Functional Response of four heteropteran predators preying on Greenhouse Whitefly (Homoptera: Aleyrodidae) and Western Flower Thrips (Thysanoptera: Thripidae); Environmental Entomology 29; 1075-1082",Rall.2012.Phil.Trans.R.Soc.B
